Genome,GeneID,CopyNumber
AHQ-14,divIB,1
AHQ-14,murG,1
AHQ-14,murD,1
AHQ-14,mraY,1
AHQ-14,pbpB,1
AHQ-14,ftsL_2,1
AHQ-14,rsmH,1
AHQ-14,mraZ,1
AHQ-14,spoIIIE,1
AHQ-14,trmL,1
AHQ-14,brnQ_2,1
AHQ-14,rlmA,1
AHQ-14,rpsN2,1
AHQ-14,pgl,1
AHQ-14,cutC_1,1
AHQ-14,rluD_2,1
AHQ-14,nadK,1
AHQ-14,yjbM,1
AHQ-14,pepF1,1
AHQ-14,mecA,1
AHQ-14,spxA_3,1
AHQ-14,hmoB,1
AHQ-14,yugI,1
AHQ-14,dedA_3,1
AHQ-14,yutF,1
AHQ-14,mggB,1
AHQ-14,cycA_2,1
AHQ-14,ackA_3,1
AHQ-14,comGA,1
AHQ-14,rbsK,1
AHQ-14,ccpA_2,1
AHQ-14,pepQ,1
AHQ-14,ykuT,1
AHQ-14,dapH,1
AHQ-14,ykuL,1
AHQ-14,murI,1
AHQ-14,trxA_2,1
AHQ-14,mutS2,1
AHQ-14,zapA,1
AHQ-14,yrrK,1
AHQ-14,alaS,1
AHQ-14,cshB,1
AHQ-14,nrnA_2,1
AHQ-14,dinB_1,1
AHQ-14,tgt,1
AHQ-14,queA,1
AHQ-14,ruvB,1
AHQ-14,ruvA,1
AHQ-14,mutL,1
AHQ-14,mutS,1
AHQ-14,ymdB_1,1
AHQ-14,rny,1
AHQ-14,recA,1
AHQ-14,cinA,1
AHQ-14,pgsA,1
AHQ-14,yclM,1
AHQ-14,glnH_2,1
AHQ-14,glnQ_2,1
AHQ-14,artQ,1
AHQ-14,minD,1
AHQ-14,minC,1
AHQ-14,mreC,1
AHQ-14,mreB,1
AHQ-14,fpgS,1
AHQ-14,valS,1
AHQ-14,tpx,1
AHQ-14,gshAB_1,1
AHQ-14,thiI,1
AHQ-14,iscS_2,1
AHQ-14,ezrA,1
AHQ-14,msrC,1
AHQ-14,rpsD,1
AHQ-14,sdpR,1
AHQ-14,malL_4,1
AHQ-14,sorD,1
AHQ-14,agaC_1,1
AHQ-14,sorB,1
AHQ-14,cytR,1
AHQ-14,gshAB_2,1
AHQ-14,ddl,1
AHQ-14,metQ,1
AHQ-14,metP_2,1
AHQ-14,metN2,1
AHQ-14,gcvH_2,1
AHQ-14,rodA_2,1
AHQ-14,mbl,1
AHQ-14,ydaF_1,1
AHQ-14,murA1,1
AHQ-14,atpC,1
AHQ-14,atpD,1
AHQ-14,atpG,1
AHQ-14,atpA,1
AHQ-14,atpH,1
AHQ-14,atpF,1
AHQ-14,atpE,1
AHQ-14,atpB,1
AHQ-14,pyrP,1
AHQ-14,upp,1
AHQ-14,glyA,1
AHQ-14,ywlC,1
AHQ-14,prmC,1
AHQ-14,prfA,1
AHQ-14,tdk,1
AHQ-14,murT,1
AHQ-14,gatD,1
AHQ-14,gmuF,1
AHQ-14,yfeW_1,1
AHQ-14,ilvE,1
AHQ-14,xerC_7,1
AHQ-14,smc_9,1
AHQ-14,bmrA,1
AHQ-14,tagE,1
AHQ-14,macB_2,1
AHQ-14,pgi,1
AHQ-14,glcU_1,1
AHQ-14,rlmI,1
AHQ-14,sasA_4,1
AHQ-14,srrA_1,1
AHQ-14,yicL_2,1
AHQ-14,ssrA,1
AHQ-14,naiP,1
AHQ-14,ykfC,1
AHQ-14,lrpC,1
AHQ-14,yheS_2,1
AHQ-14,ptsG,1
AHQ-14,panE_1,1
AHQ-14,degV_2,1
AHQ-14,metAA,1
AHQ-14,cmpD,1
AHQ-14,npr_2,1
AHQ-14,glxR,1
AHQ-14,maa_1,1
AHQ-14,hisC,1
AHQ-14,hisE,1
AHQ-14,hisI,1
AHQ-14,hisF,1
AHQ-14,hisA,1
AHQ-14,hisH,1
AHQ-14,hisB,1
AHQ-14,hisD,1
AHQ-14,hisG,1
AHQ-14,hisZ,1
AHQ-14,hisK,1
AHQ-14,asd,1
AHQ-14,yxeI_2,1
AHQ-14,ydgH,1
AHQ-14,ltaS1_2,1
AHQ-14,yumC,1
AHQ-14,yodC_2,1
AHQ-14,rihB,1
AHQ-14,rnhA_2,1
AHQ-14,glcU_2,1
AHQ-14,bglK_2,1
AHQ-14,bssD,1
AHQ-14,srlR,1
AHQ-14,cutC_2,1
AHQ-14,sorC_2,1
AHQ-14,fsaA,1
AHQ-14,ccpB,1
AHQ-14,murR_2,1
AHQ-14,iolU_3,1
AHQ-14,yhhX,1
AHQ-14,nhaK_2,1
AHQ-14,dxs,1
AHQ-14,rutB_2,1
AHQ-14,ytrB_3,1
AHQ-14,pox5_3,1
AHQ-14,ytpP,1
AHQ-14,metI,1
AHQ-14,lplJ_1,1
AHQ-14,manZ_2,1
AHQ-14,agaC_2,1
AHQ-14,manX_4,1
AHQ-14,gamR,1
AHQ-14,pglH,1
AHQ-14,xpkA_1,1
AHQ-14,gmuR_2,1
AHQ-14,ybaK,1
AHQ-14,yedJ,1
AHQ-14,agrA_4,1
AHQ-14,cueR,1
AHQ-14,zwf,1
AHQ-14,gabR,1
AHQ-14,dapX_3,1
AHQ-14,dapA_2,1
AHQ-14,yfcA,1
AHQ-14,oxyR_3,1
AHQ-14,yhfK,1
AHQ-14,addA,1
AHQ-14,addB,1
AHQ-14,pyrE_2,1
AHQ-14,pyrF,1
AHQ-14,pyrDB,1
AHQ-14,carB_3,1
AHQ-14,carA_3,1
AHQ-14,pyrC,1
AHQ-14,pyrB,1
AHQ-14,pyrR_2,1
AHQ-14,pucR,1
AHQ-14,pbuG_2,1
AHQ-14,icaA,1
AHQ-14,purD,1
AHQ-14,purH,1
AHQ-14,purN,1
AHQ-14,purM,1
AHQ-14,purF,1
AHQ-14,purL_1,1
AHQ-14,purL_2,1
AHQ-14,purQ,1
AHQ-14,purS,1
AHQ-14,purC,1
AHQ-14,purK_2,1
AHQ-14,purE,1
AHQ-14,urdA_3,1
AHQ-14,lplJ_2,1
AHQ-14,cah,1
AHQ-14,ansA,1
AHQ-14,bceA,1
AHQ-14,btuD_6,1
AHQ-14,patB_1,1
AHQ-14,bbmA,1
AHQ-14,thrC,1
AHQ-14,yidA_3,1
AHQ-14,maa_2,1
AHQ-14,act_2,1
AHQ-14,hit_2,1
AHQ-14,bacC_1,1
AHQ-14,eis,1
AHQ-14,entS,1
AHQ-14,nadR,1
AHQ-14,pncB,1
AHQ-14,lnrL,1
AHQ-14,dsdA,1
AHQ-14,bglA_2,1
AHQ-14,bglA_3,1
AHQ-14,ptcA,1
AHQ-14,ptcB_1,1
AHQ-14,yydK_2,1
AHQ-14,epsH,1
AHQ-14,pspB,1
AHQ-14,ycsE,1
AHQ-14,panE_2,1
AHQ-14,yicL_3,1
AHQ-14,hpr,1
AHQ-14,aroD_1,1
AHQ-14,ycaM,1
AHQ-14,morA,1
AHQ-14,hmpT,1
AHQ-14,tyrS,1
AHQ-14,ydfK_2,1
AHQ-14,gltT,1
AHQ-14,yagU,1
AHQ-14,hrtA,1
AHQ-14,rihA,1
AHQ-14,napA_2,1
AHQ-14,aspA,1
AHQ-14,emrB_2,1
AHQ-14,ydaF_2,1
AHQ-14,cysL,1
AHQ-14,gtfA_4,1
AHQ-14,gtfA_5,1
AHQ-14,adaB,1
AHQ-14,yhaP,1
AHQ-14,dapE_2,1
AHQ-14,nth_1,1
AHQ-14,maa_3,1
AHQ-14,spsB_1,1
AHQ-14,yvbK,1
AHQ-14,gpmA_4,1
AHQ-14,hdfR_4,1
AHQ-14,adh_2,1
AHQ-14,yvgN_1,1
AHQ-14,gdhI,1
AHQ-14,glcU_3,1
AHQ-14,hdfR_5,1
AHQ-14,yvgN_2,1
AHQ-14,stp_2,1
AHQ-14,maa_4,1
AHQ-14,yfnB,1
AHQ-14,patB_2,1
AHQ-14,yajO,1
AHQ-14,yheH,1
AHQ-14,yheI_1,1
AHQ-14,ribZ_3,1
AHQ-14,smc_10,1
AHQ-14,ybiT,1
AHQ-14,ybiV_2,1
AHQ-14,uvrA_4,1
AHQ-14,gmuR_3,1
AHQ-14,nrdG,1
AHQ-14,nrdD,1
AHQ-14,def1,1
AHQ-14,apbE_2,1
AHQ-14,dus_2,1
AHQ-14,oxyR_4,1
AHQ-14,lpdC,1
AHQ-14,menH_1,1
AHQ-14,yicL_4,1
AHQ-14,bglK_3,1
AHQ-14,lmrA,1
AHQ-14,yodC_3,1
AHQ-14,glcB,1
AHQ-14,yxdL,1
AHQ-14,livF,1
AHQ-14,lptB,1
AHQ-14,livH,1
AHQ-14,braC,1
AHQ-14,mntH_3,1
AHQ-14,czrA,1
AHQ-14,btuD_7,1
AHQ-14,ptcB_2,1
AHQ-14,gmuC_2,1
AHQ-14,bglC,1
AHQ-14,mtsA,1
AHQ-14,tag_2,1
AHQ-14,dinB_2,1
AHQ-14,hdfR_6,1
AHQ-14,bacC_2,1
AHQ-14,yghA,1
AHQ-14,yjeM,1
AHQ-14,dhaT,1
AHQ-14,xylB_2,1
AHQ-14,copA,1
AHQ-14,rhaR_4,1
AHQ-14,tdh_2,1
AHQ-14,ytcD,1
AHQ-14,ydhP,1
AHQ-14,yciB_2,1
AHQ-14,asnB_2,1
AHQ-14,agrA_5,1
AHQ-14,gabD1,1
AHQ-14,hxlR_1,1
AHQ-14,ydhF_1,1
AHQ-14,farB_1,1
AHQ-14,yfiY,1
AHQ-14,yusV,1
AHQ-14,feuB,1
AHQ-14,feuC,1
AHQ-14,lepA_2,1
AHQ-14,nhaK_3,1
AHQ-14,nudC,1
AHQ-14,hdfR_7,1
AHQ-14,dps,1
AHQ-14,yydK_3,1
AHQ-14,bglA_4,1
AHQ-14,licC_3,1
AHQ-14,ydeA,1
AHQ-14,hxlR_2,1
AHQ-14,yknY,1
AHQ-14,yjmC_2,1
AHQ-14,yciB_3,1
AHQ-14,baiE,1
AHQ-14,bmr3_3,1
AHQ-14,gpmA_5,1
AHQ-14,nanK,1
AHQ-14,cfa_2,1
AHQ-14,ywnH,1
AHQ-14,dacA_2,1
AHQ-14,sasA_5,1
AHQ-14,srrA_2,1
AHQ-14,prsA_2,1
AHQ-14,IMPDH,1
AHQ-14,ychF,1
AHQ-14,spo0J,1
AHQ-14,soj,1
AHQ-14,noc,1
AHQ-14,rsmG,1
AHQ-14,nupG,1
AHQ-14,cmpR,1
AHQ-14,lysN,1
AHQ-14,tcyB,1
AHQ-14,tcyC,1
AHQ-14,bglF_3,1
AHQ-14,malL_5,1
AHQ-14,rbsR,1
AHQ-14,fetB,1
AHQ-14,fetA,1
AHQ-14,rlmCD,1
AHQ-14,qorB_1,1
AHQ-14,gmuE_2,1
AHQ-14,mngB_1,1
AHQ-14,fruA_2,1
AHQ-14,manP,1
AHQ-14,fruA_3,1
AHQ-14,licR_1,1
AHQ-14,qorB_2,1
AHQ-14,nth_2,1
AHQ-14,urdA_4,1
AHQ-14,perR,1
AHQ-14,cpdA_2,1
AHQ-14,lrgA,1
AHQ-14,lrgB,1
AHQ-14,crtN,1
AHQ-14,crtM,1
AHQ-14,menH_2,1
AHQ-14,garK,1
AHQ-14,pdhD_2,1
AHQ-14,purB,1
AHQ-14,purA,1
AHQ-14,guaC,1
AHQ-14,iphP_2,1
AHQ-14,clsA,1
AHQ-14,yhdG_4,1
AHQ-14,kup_2,1
AHQ-14,mneS_2,1
AHQ-14,metE_2,1
AHQ-14,nepB,1
AHQ-14,qacC,1
AHQ-14,ziaR,1
AHQ-14,czcD,1
AHQ-14,tag_3,1
AHQ-14,rdgB,1
AHQ-14,folC,1
AHQ-14,folE,1
AHQ-14,folK,1
AHQ-14,folB,1
AHQ-14,psaA_2,1
AHQ-14,ribZ_4,1
AHQ-14,yfeW_2,1
AHQ-14,pflB,1
AHQ-14,pflA,1
AHQ-14,sufT_2,1
AHQ-14,ydhF_2,1
AHQ-14,betL,1
AHQ-14,zosA,1
AHQ-14,adeC,1
AHQ-14,nhaC_2,1
AHQ-14,serP2,1
AHQ-14,ypjQ,1
AHQ-14,azoB,1
AHQ-14,spxA_4,1
AHQ-14,mutY,1
AHQ-14,elaA_3,1
AHQ-14,yicL_5,1
AHQ-14,yxeI_3,1
AHQ-14,copB,1
AHQ-14,copY,1
AHQ-14,farB_2,1
AHQ-14,pucI,1
AHQ-14,sbnD_3,1
AHQ-14,menH_3,1
AHQ-14,yfkN,1
AHQ-14,uppP,1
AHQ-14,ymdB_2,1
AHQ-14,ypuA,1
AHQ-14,rhaR_5,1
AHQ-14,pckA,1
AHQ-14,gadB,1
AHQ-14,menG,1
AHQ-14,ydcF,1
AHQ-14,cadA,1
AHQ-14,gla,1
AHQ-14,trxA_3,1
AHQ-14,fnr_2,1
AHQ-14,pepO,1
AHQ-14,nox_4,1
AHQ-14,aqpZ2,1
AHQ-14,ubiB,1
AHQ-14,brnQ_3,1
AHQ-14,lacS_1,1
AHQ-14,ganA,1
AHQ-14,lacR,1
AHQ-14,csbC_1,1
AHQ-14,rhaS_1,1
AHQ-14,vbhT,1
AHQ-14,melR_1,1
AHQ-14,galT,1
AHQ-14,galE_2,1
AHQ-14,galK_2,1
AHQ-14,lacL,1
AHQ-14,lacM,1
AHQ-14,melA,1
AHQ-14,lacS_2,1
AHQ-14,melR_2,1
AHQ-14,gpr_2,1
AHQ-14,thi4,1
AHQ-14,apbE_3,1
AHQ-14,aroD_2,1
AHQ-14,ydiM_1,1
AHQ-14,aroE_2,1
AHQ-14,gltC_2,1
AHQ-14,ydiM_2,1
AHQ-14,licC_4,1
AHQ-14,murQ,1
AHQ-14,bglH_3,1
AHQ-14,bglF_4,1
AHQ-14,licT_2,1
AHQ-14,bglH_4,1
AHQ-14,bglH_5,1
AHQ-14,bglF_5,1
AHQ-14,licT_3,1
AHQ-14,treP,1
AHQ-14,ccpA_3,1
AHQ-14,cbh,1
AHQ-14,tkt_2,1
AHQ-14,tal,1
AHQ-14,ulaA,1
AHQ-14,ulaC,1
AHQ-14,gatC_2,1
AHQ-14,gatB_2,1
AHQ-14,glpR,1
AHQ-14,xpkA_2,1
AHQ-14,maa_5,1
AHQ-14,araA,1
AHQ-14,araD,1
AHQ-14,xylB_3,1
AHQ-14,xylT,1
AHQ-14,araR_1,1
AHQ-14,murR_3,1
AHQ-14,yueI_1,1
AHQ-14,sglT,1
AHQ-14,gerN,1
AHQ-14,glkA,1
AHQ-14,nanA,1
AHQ-14,nanE,1
AHQ-14,andAa,1
AHQ-14,folT_2,1
AHQ-14,katA_1,1
AHQ-14,katA_2,1
AHQ-14,spxA_5,1
AHQ-14,agrA_6,1
AHQ-14,agrB,1
AHQ-14,clpC_2,1
AHQ-14,hmo,1
AHQ-14,pox5_4,1
AHQ-14,ywnA_2,1
AHQ-14,pox5_5,1
AHQ-14,yueI_2,1
AHQ-14,rhaD,1
AHQ-14,rhaA_1,1
AHQ-14,rhaA_2,1
AHQ-14,rhaM,1
AHQ-14,rhaB,1
AHQ-14,csbC_2,1
AHQ-14,rhaS_2,1
AHQ-14,ydjF,1
AHQ-14,rhaR_6,1
AHQ-14,dinB_3,1
AHQ-14,gmuD,1
AHQ-14,bglK_4,1
AHQ-14,mngB_2,1
AHQ-14,araR_2,1
AHQ-14,msmX_3,1
AHQ-14,gmuE_3,1
AHQ-14,rhaR_7,1
AHQ-14,dexB,1
AHQ-14,araQ_2,1
AHQ-14,yteP,1
AHQ-14,rhaS_3,1
AHQ-14,yheI_2,1
AHQ-14,araR_3,1
AHQ-14,lrp,1
AHQ-14,srlB,1
AHQ-14,srlE,1
AHQ-14,srlA,1
AHQ-14,licR_2,1
AHQ-14,bacC_3,1
AHQ-14,glcU_4,1
AHQ-14,rbsD,1
AHQ-14,rbsK/rbiA,1
AHQ-14,purR_3,1
AHQ-14,adhE_2,1
AHQ-14,padC,1
AHQ-14,mhpD,1
AHQ-14,degV_3,1
AHQ-14,pepE_2,1
AHQ-14,spsB_2,1
AHQ-14,mnmG,1
AHQ-14,mnmE,1
AHQ-14,hutI,1
AHQ-14,oppA_3,1
AHQ-14,misCA,1
AHQ-14,rnpA,1
AHQ-14,dnaA,1
AHQ-14,dnaN,1
AHQ-14,recF,1
AHQ-14,gyrB,1
AHQ-14,gyrA,1
AHQ-14,rpsF,1
AHQ-14,ssbA,1
AHQ-14,rpsR,1
AHQ-14,gdpP,1
AHQ-14,rplI,1
AHQ-14,dnaC,1
AHQ-14,mdtG,1
AHQ-14,proB,1
AHQ-14,proA,1
AHQ-14,oppA_1,1
AHQ-14,glgB,1
AHQ-14,glgC,1
AHQ-14,glgD,1
AHQ-14,glgA_1,1
AHQ-14,glgP,1
AHQ-14,apu,1
AHQ-14,yvdM,1
AHQ-14,trePP,1
AHQ-14,cspL,1
AHQ-14,walR,1
AHQ-14,walK,1
AHQ-14,yycI,1
AHQ-14,yycJ,1
AHQ-14,htrA,1
AHQ-14,rlmH,1
AHQ-14,calB,1
AHQ-14,nfnB,1
AHQ-14,yflS_1,1
AHQ-14,oxyR_1,1
AHQ-14,arsC,1
AHQ-14,hcaB_1,1
AHQ-14,adc,1
AHQ-14,yodC_1,1
AHQ-14,ycjU,1
AHQ-14,yxeI_1,1
AHQ-14,iphP_1,1
AHQ-14,hpaH,1
AHQ-14,azoR1,1
AHQ-14,tetO,1
AHQ-14,hchA,1
AHQ-14,mepA_1,1
AHQ-14,pepIP,1
AHQ-14,yaaA,1
AHQ-14,dppE_1,1
AHQ-14,ant1,1
AHQ-14,larO,1
AHQ-14,larQ,1
AHQ-14,larMN,1
AHQ-14,larR,1
AHQ-14,larA,1
AHQ-14,larB,1
AHQ-14,larC_1,1
AHQ-14,larC_2,1
AHQ-14,larD_1,1
AHQ-14,larE,1
AHQ-14,tdh_1,1
AHQ-14,thiM,1
AHQ-14,thiD,1
AHQ-14,thiE,1
AHQ-14,rppH_1,1
AHQ-14,yifK,1
AHQ-14,ydjP,1
AHQ-14,ctpF,1
AHQ-14,deoD,1
AHQ-14,chrR_1,1
AHQ-14,sbnD_1,1
AHQ-14,yycB,1
AHQ-14,pdxI,1
AHQ-14,ecfT_1,1
AHQ-14,ykoD_1,1
AHQ-14,gmuR_1,1
AHQ-14,fabG_1,1
AHQ-14,fixB,1
AHQ-14,folT_1,1
AHQ-14,dhaQ,1
AHQ-14,dhaK,1
AHQ-14,dhaL,1
AHQ-14,dhaM,1
AHQ-14,glpF_1,1
AHQ-14,purR_1,1
AHQ-14,ccpA_1,1
AHQ-14,malL_1,1
AHQ-14,mdxE,1
AHQ-14,glgE,1
AHQ-14,msmX_1,1
AHQ-14,malP_1,1
AHQ-14,gmuE_1,1
AHQ-14,scrB,1
AHQ-14,degA,1
AHQ-14,malL_2,1
AHQ-14,nhaC_1,1
AHQ-14,malL_3,1
AHQ-14,cysB,1
AHQ-14,dppE_2,1
AHQ-14,dppE_3,1
AHQ-14,yiaC,1
AHQ-14,serA,1
AHQ-14,serC,1
AHQ-14,pspA_1,1
AHQ-14,gpr_1,1
AHQ-14,rqcH_1,1
AHQ-14,ackA_1,1
AHQ-14,crcB_1,1
AHQ-14,crcB_2,1
AHQ-14,expZ,1
AHQ-14,ykoD_2,1
AHQ-14,ykoE,1
AHQ-14,bsaA,1
AHQ-14,dkgB,1
AHQ-14,greA_1,1
AHQ-14,nagB,1
AHQ-14,pepD,1
AHQ-14,mtlR,1
AHQ-14,mtlF,1
AHQ-14,mtlD,1
AHQ-14,trxA_1,1
AHQ-14,ndkA,1
AHQ-14,chrR_2,1
AHQ-14,licC_1,1
AHQ-14,dgaE,1
AHQ-14,dgaF,1
AHQ-14,kdgK,1
AHQ-14,cysE,1
AHQ-14,metB,1
AHQ-14,cysM,1
AHQ-14,map,1
AHQ-14,pnuC,1
AHQ-14,treR,1
AHQ-14,treA,1
AHQ-14,vdcB,1
AHQ-14,ywnA_1,1
AHQ-14,betI,1
AHQ-14,mntH_1,1
AHQ-14,ribZ_1,1
AHQ-14,adhR,1
AHQ-14,sasA_1,1
AHQ-14,mprA_1,1
AHQ-14,murR_1,1
AHQ-14,licC_2,1
AHQ-14,brpA,1
AHQ-14,ywaC,1
AHQ-14,smc_1,1
AHQ-14,tag_1,1
AHQ-14,gcvH_1,1
AHQ-14,dinG_1,1
AHQ-14,ackA_2,1
AHQ-14,elaA_1,1
AHQ-14,secB,1
AHQ-14,potD,1
AHQ-14,potB,1
AHQ-14,potA,1
AHQ-14,ytrA_1,1
AHQ-14,ytrB_1,1
AHQ-14,adhE_1,1
AHQ-14,fba,1
AHQ-14,xylP_1,1
AHQ-14,qmcA,1
AHQ-14,pepDA_1,1
AHQ-14,bioY,1
AHQ-14,birA_1,1
AHQ-14,bacF,1
AHQ-14,tagG,1
AHQ-14,btuD_1,1
AHQ-14,ribZ_2,1
AHQ-14,amtB,1
AHQ-14,rpiA_1,1
AHQ-14,mco,1
AHQ-14,accB_1,1
AHQ-14,rihC,1
AHQ-14,hcaB_2,1
AHQ-14,btuD_2,1
AHQ-14,garB_1,1
AHQ-14,glpK_1,1
AHQ-14,glpO,1
AHQ-14,glpF_2,1
AHQ-14,lacA,1
AHQ-14,ybjI_1,1
AHQ-14,rhaR_1,1
AHQ-14,yidA_1,1
AHQ-14,brnQ_1,1
AHQ-14,napA_1,1
AHQ-14,plnA,1
AHQ-14,agrA_1,1
AHQ-14,agrA_2,1
AHQ-14,lagD,1
AHQ-14,lcnD,1
AHQ-14,helD_1,1
AHQ-14,yafV,1
AHQ-14,trpS2,1
AHQ-14,yydK_1,1
AHQ-14,celB,1
AHQ-14,chbC_1,1
AHQ-14,bglA_1,1
AHQ-14,bglK_1,1
AHQ-14,dus_1,1
AHQ-14,gppA_1,1
AHQ-14,mvaA,1
AHQ-14,cobB,1
AHQ-14,metG,1
AHQ-14,mdtL,1
AHQ-14,dtd3,1
AHQ-14,rnmV,1
AHQ-14,rsmA,1
AHQ-14,veg,1
AHQ-14,ispE,1
AHQ-14,znuC,1
AHQ-14,znuB,1
AHQ-14,purR_2,1
AHQ-14,glmU,1
AHQ-14,prs_1,1
AHQ-14,lipL,1
AHQ-14,rpoE,1
AHQ-14,pyrG,1
AHQ-14,serS_1,1
AHQ-14,sdaC,1
AHQ-14,sdhA,1
AHQ-14,murAB,1
AHQ-14,rho,1
AHQ-14,rpmE2,1
AHQ-14,strA,1
AHQ-14,lemA,1
AHQ-14,htpX,1
AHQ-14,murF,1
AHQ-14,cshA,1
AHQ-14,acpS,1
AHQ-14,alr,1
AHQ-14,ndoA,1
AHQ-14,kup_1,1
AHQ-14,ssuB_1,1
AHQ-14,carB_1,1
AHQ-14,carA_1,1
AHQ-14,argC,1
AHQ-14,argJ,1
AHQ-14,argB,1
AHQ-14,argD,1
AHQ-14,arcB,1
AHQ-14,queT,1
AHQ-14,dppE_4,1
AHQ-14,fpaP_1,1
AHQ-14,ldh_1,1
AHQ-14,pth,1
AHQ-14,mfd,1
AHQ-14,murJ_1,1
AHQ-14,ftsL_1,1
AHQ-14,pnp,1
AHQ-14,tilS,1
AHQ-14,hpt,1
AHQ-14,ftsH,1
AHQ-14,hslO,1
AHQ-14,dusB,1
AHQ-14,lysS,1
AHQ-14,dtpT,1
AHQ-14,ybiR,1
AHQ-14,proC,1
AHQ-14,nagA,1
AHQ-14,nagR,1
AHQ-14,tagA,1
AHQ-14,pncB2,1
AHQ-14,nadE,1
AHQ-14,yhgF,1
AHQ-14,hom,1
AHQ-14,thrB,1
AHQ-14,manX_1,1
AHQ-14,sorA,1
AHQ-14,manZ_1,1
AHQ-14,norR,1
AHQ-14,manX_2,1
AHQ-14,manX_3,1
AHQ-14,fabH_1,1
AHQ-14,accC_1,1
AHQ-14,accD_1,1
AHQ-14,accA_1,1
AHQ-14,tagU_1,1
AHQ-14,gpmA_1,1
AHQ-14,pepC,1
AHQ-14,rpiA_2,1
AHQ-14,yjdJ,1
AHQ-14,dut,1
AHQ-14,radA,1
AHQ-14,yacL,1
AHQ-14,gltX,1
AHQ-14,cysS,1
AHQ-14,mrnC,1
AHQ-14,sigH,1
AHQ-14,rpmG3,1
AHQ-14,nusG,1
AHQ-14,rplK,1
AHQ-14,rplA,1
AHQ-14,rplJ,1
AHQ-14,rplL,1
AHQ-14,mprF,1
AHQ-14,yvdD,1
AHQ-14,nrdF2,1
AHQ-14,nrdE2,1
AHQ-14,nrdH,1
AHQ-14,rsmC,1
AHQ-14,tadA_1,1
AHQ-14,dnaX,1
AHQ-14,recR,1
AHQ-14,tmk,1
AHQ-14,darA,1
AHQ-14,yabA,1
AHQ-14,rsmI,1
AHQ-14,galE_1,1
AHQ-14,phnW,1
AHQ-14,phnX,1
AHQ-14,btuD_3,1
AHQ-14,tsaB,1
AHQ-14,mshD_1,1
AHQ-14,rimI,1
AHQ-14,tsaD,1
AHQ-14,yheS_1,1
AHQ-14,rex,1
AHQ-14,MroQ,1
AHQ-14,groS,1
AHQ-14,groL,1
AHQ-14,kimA,1
AHQ-14,tagO,1
AHQ-14,pstS1_1,1
AHQ-14,yigZ,1
AHQ-14,comFA,1
AHQ-14,prs_2,1
AHQ-14,hpf,1
AHQ-14,secA,1
AHQ-14,prfB,1
AHQ-14,minJ,1
AHQ-14,phoP,1
AHQ-14,rcsC,1
AHQ-14,pstS1_2,1
AHQ-14,pstC1,1
AHQ-14,pstA,1
AHQ-14,pstB3_1,1
AHQ-14,pstB3_2,1
AHQ-14,phoU,1
AHQ-14,hprK,1
AHQ-14,lgt,1
AHQ-14,gpsA,1
AHQ-14,gtaB,1
AHQ-14,nox_1,1
AHQ-14,arnC,1
AHQ-14,trxB,1
AHQ-14,pgcA,1
AHQ-14,nox_2,1
AHQ-14,ddpX,1
AHQ-14,tetA,1
AHQ-14,yfbR,1
AHQ-14,uvrB,1
AHQ-14,uvrA_1,1
AHQ-14,luxS,1
AHQ-14,argG,1
AHQ-14,argH,1
AHQ-14,yvcJ,1
AHQ-14,whiA,1
AHQ-14,oppA_2,1
AHQ-14,clpP_1,1
AHQ-14,rpoN1,1
AHQ-14,cggR,1
AHQ-14,gap,1
AHQ-14,pgk,1
AHQ-14,tpiA,1
AHQ-14,eno2,1
AHQ-14,clcA,1
AHQ-14,secG,1
AHQ-14,est,1
AHQ-14,rnr,1
AHQ-14,smpB,1
AHQ-14,mltF_1,1
AHQ-14,artM_1,1
AHQ-14,ywpJ,1
AHQ-14,ung,1
AHQ-14,pta,1
AHQ-14,tsaE,1
AHQ-14,mshD_2,1
AHQ-14,polC_1,1
AHQ-14,exoA,1
AHQ-14,yceM,1
AHQ-14,murB,1
AHQ-14,nhaK_1,1
AHQ-14,dacA_1,1
AHQ-14,cdaR,1
AHQ-14,glmM,1
AHQ-14,glmS,1
AHQ-14,ybiV_1,1
AHQ-14,mro,1
AHQ-14,nfrA1,1
AHQ-14,glpK_2,1
AHQ-14,spxA_1,1
AHQ-14,hsrA_1,1
AHQ-14,ppx,1
AHQ-14,ppk,1
AHQ-14,gppA_2,1
AHQ-14,pbuG_1,1
AHQ-14,pox5_1,1
AHQ-14,ribF_1,1
AHQ-14,pox5_2,1
AHQ-14,fpaP_2,1
AHQ-14,birA_2,1
AHQ-14,oatA_1,1
AHQ-14,pepX,1
AHQ-14,yhdG_1,1
AHQ-14,pdxK,1
AHQ-14,ndx1,1
AHQ-14,gmk_1,1
AHQ-14,zur,1
AHQ-14,mupP,1
AHQ-14,dapX_1,1
AHQ-14,glnQ_1,1
AHQ-14,glnH_1,1
AHQ-14,glnM,1
AHQ-14,glnP,1
AHQ-14,bglG,1
AHQ-14,bglF_1,1
AHQ-14,steT,1
AHQ-14,ohrR,1
AHQ-14,yhhS,1
AHQ-14,hflX,1
AHQ-14,rppH_2,1
AHQ-14,gdx,1
AHQ-14,gpmA_2,1
AHQ-14,gpmA_3,1
AHQ-14,kefB,1
AHQ-14,licT_1,1
AHQ-14,bglF_2,1
AHQ-14,bglH_1,1
